mileage,mark_x,model,fuel,gear,offerType,price,hp,year_x,country,year_y,mark_y,year
36000,Skoda,Fabia,Gasoline,Manual,Used,5650,60.0,2014,,,,
50130,Fiat,Punto,Gasoline,Manual,Used,5680,69.0,2014,,,,
53196,smart,forTwo,Gasoline,Automatic,Used,5700,71.0,2014,,,,
125000,Skoda,Fabia,Diesel,Manual,Used,5700,75.0,2014,,,,
106700,Skoda,Fabia,Diesel,Manual,Used,5710,75.0,2014,,,,
90000,Skoda,Fabia,Diesel,Manual,Used,5750,75.0,2014,,,,
32000,Opel,Corsa,Gasoline,Manual,Used,5750,69.0,2014,,,,
32000,Opel,Corsa,Gasoline,Manual,Used,5750,69.0,2014,,,,
33000,Fiat,Panda,Gasoline,Manual,Used,5750,69.0,2014,,,,
70400,SEAT,Ibiza,Gasoline,Manual,Used,5790,69.0,2014,,,,
63000,Dacia,Logan,Gasoline,Manual,Used,5790,75.0,2014,,,,
47765,Opel,Corsa,Gasoline,Manual,Used,5790,69.0,2014,,,,
45000,Peugeot,108,Gasoline,Manual,Used,5799,82.0,2014,,,,
95000,SEAT,Altea,Gasoline,Manual,Used,5800,105.0,2014,,,,
95000,Fiat,500,Gasoline,Manual,Used,5800,69.0,2014,,,,
55299,Hyundai,i10,Gasoline,Manual,Used,5944,67.0,2015,,,,
53000,SEAT,Ibiza,Gasoline,Manual,Used,5990,69.0,2015,,,,
22600,Peugeot,108,Gasoline,Manual,Used,5990,69.0,2015,,,,
125000,SEAT,Ibiza,Gasoline,Manual,Used,5990,86.0,2015,,,,
64000,Skoda,Citigo,Gasoline,Manual,Used,5990,60.0,2015,,,,
55000,Renault,Twingo,Gasoline,Manual,Used,5990,71.0,2015,,,,
91000,Dacia,Sandero,Gasoline,Manual,Used,5999,90.0,2015,,,,
94751,Peugeot,208,Gasoline,Manual,Used,5999,82.0,2015,,,,
32000,Renault,Twingo,Gasoline,Manual,Used,5999,71.0,2015,,,,
30000,Mitsubishi,Space Star,Gasoline,Manual,Used,5999,71.0,2015,,,,
118000,Skoda,Fabia,Diesel,Manual,Used,6000,90.0,2015,,,,
43447,Opel,Corsa,Gasoline,Manual,Used,6100,69.0,2015,,,,
79100,Nissan,Micra,Gasoline,Manual,Used,6199,80.0,2015,,,,
44849,smart,forTwo,Gasoline,Manual,Used,6200,71.0,2015,,,,
35800,Maserati,GranTurismo,Gasoline,Automatic,Used,109460,460.0,2016,,,,
171000,Opel,Zafira Tourer,Diesel,Automatic,Used,3299,131.0,2016,,,,
152612,Skoda,Citigo,Gasoline,Manual,Used,3799,60.0,2016,,,,
98280,Dacia,Logan,Gasoline,Manual,Used,4400,73.0,2016,,,,
137000,Dacia,Sandero,Gasoline,Manual,Used,4490,73.0,2016,,,,
75419,Opel,Astra,Diesel,Manual,Used,13990,136.0,2018,,,,
35000,Hyundai,Kona,Gasoline,Manual,Used,14450,120.0,2018,,,,
16900,Toyota,Yaris,Electric/Gasoline,Automatic,Used,15900,102.0,2018,,,,
65478,MINI,Cooper D,Diesel,Automatic,Used,15999,116.0,2018,,,,
10448,Opel,Grandland X,Gasoline,Manual,Used,16790,131.0,2018,,,,
20647,Hyundai,Ioniq,Electric/Gasoline,Automatic,Used,16990,141.0,2018,,,,
37000,Toyota,C-HR,Electric/Gasoline,Automatic,Used,17900,98.0,2018,,,,
8982,Opel,Crossland X,Gasoline,Automatic,Used,18700,110.0,2018,,,,
25587,MINI,Cooper S,Gasoline,Manual,Used,19499,192.0,2018,,,,
35990,SEAT,Arona,Gasoline,Automatic,Used,19550,116.0,2018,,,,
16162,Skoda,Kodiaq,Gasoline,Automatic,Used,33841,190.0,2020,,,,
5777,Mazda,CX-5,Gasoline,Automatic,Demonstration,33870,194.0,2020,,,,
50,Skoda,Octavia,Gasoline,Automatic,Pre-registered,34745,245.0,2020,,,,
8350,Peugeot,3008,Gasoline,Automatic,Employee's car,34890,181.0,2020,,,,
5681,Skoda,Kodiaq,Gasoline,Automatic,Used,34928,190.0,2020,,,,
10,SEAT,Leon,Gasoline,Automatic,Pre-registered,34950,300.0,2020,,,,
4900,Peugeot,508,Electric/Gasoline,Automatic,Demonstration,58373,360.0,2021,,,,
170800,Nissan,NV200,Diesel,Manual,Used,7900,90.0,2011,,,,
89172,Hyundai,Veloster,Gasoline,Manual,Used,7980,140.0,2011,,,,
82102,Peugeot,308,Gasoline,Automatic,Used,7990,156.0,2011,,,,
108350,Peugeot,3008,Diesel,Automatic,Used,7990,163.0,2011,,,,
86875,SEAT,Altea,Gasoline,Manual,Used,7990,125.0,2011,,,,
80000,SEAT,Altea,Gasoline,Automatic,Used,7999,160.0,2011,,,,
100000,Hyundai,i40,Diesel,Automatic,Used,8590,136.0,2012,,,,
77600,Opel,Astra,Gasoline,Manual,Used,8600,140.0,2012,,,,
50000,Dacia,Duster,Gasoline,Manual,Used,8600,105.0,2012,,,,
89679,Toyota,Auris,Electric/Gasoline,Automatic,Used,8690,99.0,2012,,,,
53400,Citroen,C4,Gasoline,Automatic,Used,8850,156.0,2012,,,,
99769,Opel,Antara,Diesel,Manual,Used,8880,163.0,2012,,,,
92272,Hyundai,iX35,Gasoline,Manual,Used,8990,135.0,2012,,,,
42000,Opel,Meriva,Gasoline,Manual,Used,8990,140.0,2012,,,,
79988,Nissan,Qashqai,Gasoline,Manual,Used,9488,117.0,2013,,,,
84367,Kia,Ceed / cee'd,Gasoline,Automatic,Used,9590,135.0,2013,,,,
116700,Opel,Astra,Gasoline,Automatic,Used,9643,140.0,2013,,,,
127500,Skoda,Superb,Gasoline,Manual,Used,9690,125.0,2013,,,,
110700,MINI,Cooper D,Diesel,Automatic,Used,9700,111.0,2013,,,,
196900,Opel,Zafira Tourer,Diesel,Automatic,Used,9700,165.0,2013,,,,
101383,Skoda,Yeti,Diesel,Manual,Used,9800,140.0,2013,,,,
117000,Nissan,Qashqai,Gasoline,Manual,Used,9850,117.0,2013,,,,
88523,Opel,Zafira,Diesel,Manual,Used,9890,125.0,2013,,,,
149711,Nissan,Qashqai,Gasoline,Manual,Used,9945,117.0,2013,,,,
54140,Renault,Captur,Gasoline,Manual,Used,9950,90.0,2014,,,,
48629,Opel,Astra,Gasoline,Manual,Used,9990,140.0,2014,,,,
153500,Mitsubishi,ASX,Diesel,Manual,Used,10000,150.0,2014,,,,
148300,SEAT,Leon,Diesel,Manual,Used,10300,150.0,2014,,,,
110148,Opel,Adam,Gasoline,Manual,Used,10445,101.0,2014,,,,
122500,SEAT,Leon,Gasoline,Manual,Used,10450,122.0,2014,,,,
122000,Opel,Zafira Tourer,Gasoline,Manual,Used,10490,140.0,2014,,,,
91486,Renault,Scenic,Diesel,Automatic,Used,9290,110.0,2015,,,,
24500,Hyundai,i10,Gasoline,Automatic,Used,9350,87.0,2015,,,,
62500,SEAT,Leon,Gasoline,Manual,Used,9350,86.0,2015,,,,
137533,Opel,Zafira,Diesel,Manual,Used,9390,131.0,2015,,,,
95000,Hyundai,iX20,Gasoline,Manual,Used,9450,90.0,2015,,,,
96896,Opel,Combo,Diesel,Manual,Used,9480,105.0,2015,,,,
127726,Opel,Zafira Tourer,Diesel,Manual,Used,9480,170.0,2015,,,,
96896,Opel,Combo,Diesel,Manual,Used,9480,105.0,2015,,,,
216145,Hyundai,iX35,Gasoline,Automatic,Used,9490,166.0,2015,,,,
216145,Hyundai,iX35,Gasoline,Automatic,Used,9490,166.0,2015,,,,
55257,Toyota,Auris,Gasoline,Manual,Used,9490,99.0,2015,,,,
179999,Opel,Mokka,Diesel,Automatic,Used,9495,136.0,2015,,,,
149433,Opel,Insignia,Diesel,Manual,Used,9680,140.0,2015,,,,
119395,Opel,Insignia,Diesel,Manual,Used,9680,170.0,2015,,,,
61927,Opel,Astra,Gasoline,Manual,Used,9750,170.0,2015,,,,
65518,Opel,Corsa,Diesel,Semi-automatic,Used,9780,95.0,2015,,,,
65518,Opel,Corsa,Diesel,Semi-automatic,Used,9780,95.0,2015,,,,
68600,Fiat,500C,Gasoline,Manual,Used,8650,69.0,2016,,,,
169433,Opel,Astra,Diesel,Manual,Used,8680,160.0,2016,,,,
118740,Renault,Megane,Diesel,Manual,Used,8680,131.0,2016,,,,
133685,Citroen,Grand C4 Picasso,Diesel,Manual,Used,8680,120.0,2016,,,,
181888,Skoda,Octavia,Diesel,Automatic,Used,8700,150.0,2016,,,,
176873,Opel,Zafira Tourer,Diesel,Automatic,Used,8780,131.0,2016,,,,
167561,Opel,Mokka,Diesel,Manual,Used,8780,136.0,2016,,,,
86600,Opel,Corsa,Gasoline,Manual,Used,8780,69.0,2016,,,,
82210,Opel,Adam,Gasoline,Manual,Used,8790,87.0,2016,,,,
83692,Peugeot,Partner,Diesel,Manual,Used,8799,75.0,2016,,,,
49000,SEAT,Ibiza,Gasoline,Manual,Used,8800,75.0,2016,,,,
213000,Kia,Carens,Diesel,Automatic,Used,8800,141.0,2016,,,,
20000,Peugeot,iOn,Electric,Automatic,Used,8815,67.0,2016,,,,
99289,Citroen,C3,Diesel,Manual,Used,8880,99.0,2016,,,,
84200,Fiat,Panda,Gasoline,Manual,Used,6450,69.0,2017,,,,
249905,Opel,Astra,Diesel,Manual,Used,6480,110.0,2017,,,,
46900,Skoda,Citigo,Gasoline,Manual,Used,6490,60.0,2017,,,,
45000,smart,forTwo,Gasoline,Manual,Used,6799,71.0,2017,,,,
37700,SEAT,Mii,Gasoline,Manual,Used,6900,60.0,2017,,,,
44656,Mitsubishi,Space Star,Gasoline,Manual,Used,6950,71.0,2017,,,,
186673,Opel,Astra,Diesel,Manual,Used,6980,136.0,2017,,,,
196849,Opel,Astra,Diesel,Manual,Used,6980,110.0,2017,,,,
196849,Opel,Astra,Diesel,Manual,Used,6980,110.0,2017,,,,
162274,Opel,Astra,Diesel,Manual,Used,6980,110.0,2017,,,,
162274,Opel,Astra,Diesel,Manual,Used,6980,110.0,2017,,,,
41600,Citroen,C1,Gasoline,Manual,Used,6980,69.0,2017,,,,
204062,Opel,Combo,Diesel,Manual,Used,6990,95.0,2017,,,,
204062,Opel,Combo,Diesel,Manual,Used,6990,95.0,2017,,,,
222955,Opel,Astra,Diesel,Manual,Used,6990,136.0,2017,,,,
63000,Skoda,Citigo,Gasoline,Manual,Used,6999,60.0,2018,,,,
45896,SEAT,Mii,LPG,Manual,Used,7450,68.0,2018,,,,
150533,Opel,Astra,Diesel,Manual,Used,7480,110.0,2018,,,,
171423,Opel,Astra,Diesel,Manual,Used,7480,110.0,2018,,,,
154544,Opel,Astra,Diesel,Manual,Used,7680,110.0,2018,,,,
77181,Opel,Corsa,Diesel,Manual,Used,7780,75.0,2018,,,,
29783,Renault,Twingo,Gasoline,Manual,Used,7850,69.0,2018,,,,
214687,Opel,Astra,Diesel,Automatic,Used,7890,136.0,2018,,,,
26500,Kia,Picanto,Gasoline,Manual,Used,7950,67.0,2018,,,,
139430,Opel,Astra,Diesel,Automatic,Used,7980,136.0,2018,,,,
186121,Opel,Astra,Diesel,Manual,Used,7980,110.0,2018,,,,
39177,Hyundai,i10,Gasoline,Manual,Used,7990,67.0,2018,,,,
79818,smart,forTwo,Gasoline,Manual,Used,7990,71.0,2018,,,,
59303,Dacia,Logan,Gasoline,Manual,Used,7990,73.0,2018,,,,
109078,Opel,Astra,Diesel,Manual,Used,8280,110.0,2018,,,,
189031,SEAT,Leon,Diesel,Manual,Used,8290,116.0,2018,,,,
25219,Skoda,Citigo,Gasoline,Manual,Used,8350,60.0,2018,,,,
27250,Peugeot,208,Gasoline,Manual,Used,10990,82.0,2019,,,,
4900,Opel,Corsa,Gasoline,Manual,Used,10990,90.0,2019,,,,
25419,Hyundai,i20,Gasoline,Manual,Used,10997,75.0,2019,,,,
26300,Peugeot,208,Gasoline,Manual,Used,11190,110.0,2019,,,,
4600,Fiat,500,Gasoline,Manual,Used,11220,69.0,2019,,,,
8453,Opel,Adam,Gasoline,Manual,Used,11440,87.0,2019,,,,
34900,Opel,Corsa,Gasoline,Manual,Used,11450,90.0,2019,,,,
33692,Dacia,Sandero,Gasoline,Manual,Used,11450,90.0,2019,,,,
59889,Opel,Crossland X,Gasoline,Manual,Used,11470,83.0,2019,,,,
85416,Opel,Astra,Diesel,Manual,Used,11490,110.0,2019,,,,
8000,Opel,Corsa,Gasoline,Manual,Used,11490,90.0,2019,,,,
22445,Opel,Corsa,Gasoline,Manual,Used,11680,90.0,2019,,,,
2000,Citroen,C3,Gasoline,Manual,Demonstration,11697,68.0,2019,,,,
20411,smart,forTwo,Electric,Automatic,Used,11749,82.0,2019,,,,
75949,Opel,Astra,Diesel,Manual,Used,11790,110.0,2019,,,,
13850,smart,forFour,Gasoline,Manual,Used,11880,90.0,2019,,,,
10000,Skoda,Fabia,Gasoline,Manual,Demonstration,11900,75.0,2019,,,,
5000,Hyundai,i10,Gasoline,Automatic,Used,12590,67.0,2020,,,,
8450,Mitsubishi,Space Star,Gasoline,Automatic,Used,12690,80.0,2020,,,,
11281,Opel,Corsa,Gasoline,Manual,Used,12740,75.0,2020,,,,
15892,Opel,Corsa,Gasoline,Manual,Used,12740,75.0,2020,,,,
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,12750,60.0,2020,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,12850,69.0,2020,,,,
3397,Mitsubishi,Space Star,Gasoline,Automatic,Used,12890,80.0,2020,,,,
20,Dacia,Sandero,Gasoline,Manual,Used,12916,101.0,2020,,,,
3155,Fiat,500,Gasoline,Manual,Pre-registered,12945,69.0,2020,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,12945,69.0,2020,,,,
3000,Fiat,500,Gasoline,Manual,Pre-registered,12945,69.0,2020,,,,
10,Fiat,500,Gasoline,Manual,Pre-registered,12945,69.0,2020,,,,
1500,Citroen,C3,Gasoline,Manual,Used,12950,82.0,2020,,,,
7500,Renault,Clio,Gasoline,Manual,Demonstration,12980,72.0,2020,,,,
15,Fiat,500,Gasoline,Automatic,Pre-registered,12990,69.0,2020,,,,
2500,Mitsubishi,Space Star,Gasoline,Automatic,Used,12990,80.0,2020,,,,
7368,Fiat,Panda,Gasoline,Manual,Used,12990,69.0,2020,,,,
15,Skoda,Fabia,Gasoline,Manual,Used,15985,95.0,2021,,,,
10,Dacia,Logan,Gasoline,Automatic,Used,15990,91.0,2021,,,,
20,Renault,Express,Gasoline,Manual,Pre-registered,15990,101.0,2021,,,,
10,Fiat,500C,Electric/Gasoline,Manual,Pre-registered,15990,69.0,2021,,,,
10,Fiat,500C,Electric/Gasoline,Manual,Pre-registered,15990,69.0,2021,,,,
5,Toyota,Yaris,Gasoline,Manual,Pre-registered,15990,72.0,2021,,,,
10,Renault,ZOE,Electric,Automatic,Used,15990,109.0,2021,,,,
10,Kia,Stonic,Gasoline,Manual,Demonstration,15990,84.0,2021,,,,
10,Kia,Stonic,Gasoline,Manual,Demonstration,15990,84.0,2021,,,,
20,Fiat,500,Gasoline,Automatic,Pre-registered,15990,69.0,2021,,,,
10,Kia,Rio,Gasoline,Manual,Pre-registered,15990,84.0,2021,,,,
10,Kia,Rio,Gasoline,Manual,Pre-registered,15990,84.0,2021,,,,
10,Kia,Rio,Gasoline,Manual,Pre-registered,15990,84.0,2021,,,,
10,Skoda,Fabia,Gasoline,Manual,Used,16250,95.0,2021,,,,
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,16350,95.0,2021,,,,
50,Hyundai,i20,Gasoline,Manual,Used,16399,84.0,2021,,,,
50,Hyundai,i20,Gasoline,Manual,Used,16399,84.0,2021,,,,
10,Renault,Clio,Gasoline,Manual,Used,16490,91.0,2021,,,,
10,Renault,Clio,Gasoline,Manual,Used,16490,91.0,2021,,,,
181443,SEAT,Altea,Diesel,Manual,Used,4299,105.0,2011,,,,
145000,Opel,Meriva,Gasoline,Manual,Used,4300,120.0,2011,,,,
194000,Opel,Astra,Diesel,Manual,Used,4300,165.0,2011,,,,
45500,Citroen,C1,Gasoline,Manual,Used,4300,68.0,2011,,,,
128450,Opel,Corsa,Diesel,Manual,Used,4325,95.0,2011,,,,
174900,Dacia,Logan,Gasoline,Manual,Used,4350,84.0,2011,,,,
113000,Fiat,500,Gasoline,Manual,Used,4400,69.0,2011,,,,
74000,Renault,Clio,Gasoline,Manual,Used,4400,75.0,2011,,,,
101978,smart,forTwo,Gasoline,Automatic,Used,4400,61.0,2011,,,,
200000,Opel,Insignia,Diesel,Manual,Used,4400,160.0,2011,,,,
148298,Skoda,Roomster,Gasoline,Manual,Used,4400,86.0,2011,,,,
92000,smart,forTwo,Gasoline,Automatic,Used,4450,71.0,2011,,,,
94000,Opel,Astra,Gasoline,Manual,Used,4450,140.0,2011,,,,
183600,Hyundai,i30,Diesel,Manual,Used,4490,90.0,2011,,,,
98000,Nissan,Micra,Gasoline,Manual,Used,4490,98.0,2011,,,,
146000,Citroen,C4,Gasoline,Manual,Used,4900,120.0,2012,,,,
85730,Dacia,Sandero,Gasoline,Manual,Used,4980,84.0,2012,,,,
134000,Mitsubishi,Colt,Gasoline,Automatic,Used,4980,95.0,2012,,,,
82000,Opel,Corsa,Gasoline,Manual,Used,4990,69.0,2012,,,,
189000,Opel,Zafira,Diesel,Manual,Used,4990,165.0,2012,,,,
189000,Opel,Zafira Tourer,Diesel,Manual,Used,4990,165.0,2012,,,,
93000,Peugeot,208,Gasoline,Manual,Used,4990,95.0,2012,,,,
90000,Hyundai,i20,Gasoline,Manual,Used,4999,86.0,2012,,,,
140000,Renault,Scenic,Gasoline,Automatic,Used,4999,140.0,2012,,,,
89100,SEAT,Ibiza,Gasoline,Manual,Used,5900,86.0,2013,,,,
62000,Toyota,Aygo,Gasoline,Manual,Used,5900,68.0,2013,,,,
97000,Skoda,Roomster,Gasoline,Manual,Used,5900,86.0,2013,,,,
133393,SEAT,Ibiza,Gasoline,Manual,Used,5950,105.0,2013,,,,
73000,Peugeot,208,Gasoline,Manual,Used,5950,95.0,2013,,,,
109200,Skoda,Roomster,Gasoline,Manual,Used,5970,86.0,2013,,,,
131000,Renault,Clio,Diesel,Manual,Used,5980,90.0,2013,,,,
77000,Fiat,500,Gasoline,Manual,Used,5990,69.0,2013,,,,
146000,Opel,Astra,Gasoline,Manual,Used,5990,101.0,2013,,,,
128000,Opel,Meriva,Gasoline,Manual,Used,5990,101.0,2013,,,,
61590,SEAT,Mii,Gasoline,Manual,Used,5990,60.0,2013,,,,
53000,Renault,Megane,Diesel,Manual,Used,5990,110.0,2013,,,,
40000,Skoda,Citigo,Gasoline,Manual,Used,5990,75.0,2013,,,,
133950,Renault,Scenic,Gasoline,Manual,Used,5990,116.0,2013,,,,
110000,Opel,Astra,Gasoline,Manual,Used,5990,101.0,2013,,,,
77000,Opel,Corsa,Gasoline,Manual,Used,5990,87.0,2013,,,,
103000,SEAT,Ibiza,Gasoline,Manual,Used,5995,105.0,2013,,,,
41000,Opel,Corsa,Gasoline,Manual,Used,5999,69.0,2013,,,,
150000,Opel,Astra,Diesel,Manual,Used,6200,110.0,2014,,,,
107900,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,6200,86.0,2014,,,,
56000,Opel,Corsa,Gasoline,Manual,Used,6200,86.0,2014,,,,
32900,Renault,ZOE,Electric,Automatic,Used,6250,58.0,2014,,,,
62000,Fiat,500,Gasoline,Manual,Used,6250,69.0,2014,,,,
80000,Opel,Corsa,Gasoline,Manual,Used,6280,87.0,2014,,,,
8150,Mitsubishi,Space Star,Gasoline,Manual,Used,6295,71.0,2014,,,,
90000,Fiat,Panda,Gasoline,Manual,Used,6350,69.0,2014,,,,
44000,Fiat,Panda,Gasoline,Manual,Used,6390,69.0,2014,,,,
98700,Opel,Corsa,Gasoline,Manual,Used,6400,101.0,2014,,,,
109144,Renault,Megane,Diesel,Manual,Used,6450,110.0,2014,,,,
48651,Hyundai,i10,Gasoline,Manual,Used,6478,67.0,2014,,,,
94690,Nissan,Micra,Gasoline,Manual,Used,6490,80.0,2014,,,,
82500,Renault,Clio,Gasoline,Manual,Used,6495,73.0,2014,,,,
102000,Hyundai,iX20,Gasoline,Manual,Used,6499,125.0,2014,,,,
73572,smart,forTwo,Gasoline,Automatic,Used,6500,71.0,2014,,,,
94493,Suzuki,Swift,Gasoline,Manual,Used,6500,94.0,2015,,,,
32600,Citroen,C1,Gasoline,Manual,Used,6500,69.0,2015,,,,
85000,Peugeot,208,Gasoline,Manual,Used,6550,82.0,2015,,,,
66800,Opel,Corsa,Gasoline,Manual,Used,6590,69.0,2015,,,,
35526,Renault,Twingo,Gasoline,Manual,Used,6590,71.0,2015,,,,
31490,Peugeot,108,Gasoline,Manual,Used,6590,69.0,2015,,,,
104000,Citroen,C3,Gasoline,Manual,Used,6599,82.0,2015,,,,
81380,Hyundai,i10,Gasoline,Manual,Used,6600,87.0,2015,,,,
55000,Dacia,Sandero,Gasoline,Manual,Used,6655,90.0,2015,,,,
60100,Opel,Adam,Gasoline,Manual,Used,6690,69.0,2015,,,,
73390,Nissan,Micra,Gasoline,Manual,Used,6699,80.0,2015,,,,
113386,Citroen,Berlingo,Diesel,Manual,Used,6700,75.0,2015,,,,
87070,Hyundai,i30,Diesel,Manual,Used,6700,128.0,2015,,,,
115900,Opel,Astra,Diesel,Manual,Used,6750,110.0,2015,,,,
114859,Citroen,Berlingo,Diesel,Manual,Used,6790,75.0,2015,,,,
117716,Citroen,Berlingo,Diesel,Manual,Used,6790,75.0,2015,,,,
56850,SEAT,Mii,Gasoline,Manual,Used,6795,60.0,2015,,,,
70000,Fiat,Panda,Gasoline,Manual,Used,5800,69.0,2016,,,,
60000,Fiat,Panda,Gasoline,Manual,Used,5950,69.0,2016,,,,
84815,Opel,Corsa,Gasoline,Manual,Used,5990,69.0,2016,,,,
88900,SEAT,Mii,Gasoline,Manual,Used,5995,60.0,2016,,,,
58000,Fiat,New Panda,Gasoline,Manual,Used,5999,69.0,2016,,,,
99000,Renault,Twingo,Gasoline,Manual,Used,5999,71.0,2016,,,,
48000,Hyundai,i10,Gasoline,Manual,Used,6099,67.0,2016,,,,
140000,Citroen,C3,Diesel,Manual,Used,6150,99.0,2016,,,,
63871,Renault,Twingo,Gasoline,Manual,Used,6190,71.0,2016,,,,
161600,Opel,Corsa,Gasoline,Manual,Used,6190,90.0,2016,,,,
78000,Skoda,Citigo,Gasoline,Manual,Used,6299,75.0,2016,,,,
135400,Opel,Corsa,Diesel,Manual,Used,6300,95.0,2016,,,,
77082,Skoda,Citigo,Gasoline,Manual,Used,6350,60.0,2016,,,,
122000,Fiat,Punto,Gasoline,Manual,Used,6400,69.0,2016,,,,
122000,Fiat,Punto Evo,Gasoline,Manual,Used,6400,69.0,2016,,,,
57000,Land,Rover Range Rover Evoque,Diesel,Manual,Used,23499,150.0,2017,,,,
74771,Skoda,Superb,Diesel,Automatic,Used,23555,190.0,2017,,,,
18000,Opel,Insignia,Gasoline,Automatic,Used,23800,165.0,2017,,,,
59147,Land,Rover Discovery Sport,Diesel,Automatic,Used,23890,150.0,2017,,,,
29682,Mazda,CX-5,Diesel,Automatic,Used,24229,175.0,2017,,,,
110629,Skoda,Kodiaq,Diesel,Automatic,Used,24600,190.0,2017,,,,
57200,Peugeot,5008,Gasoline,Automatic,Used,25390,165.0,2017,,,,
35800,MINI,Cooper S Countryman,Gasoline,Automatic,Used,25930,192.0,2017,,,,
8000,Opel,Cascada,Gasoline,Automatic,Used,25990,170.0,2017,,,,
26591,Suzuki,SX4 S-Cross,Gasoline,Manual,Used,18700,140.0,2018,,,,
7724,MINI,Cooper,Gasoline,Automatic,Used,18888,136.0,2018,,,,
19050,MINI,One Countryman,Gasoline,Automatic,Used,18990,102.0,2018,,,,
10000,Opel,Insignia,Gasoline,Manual,Used,19480,140.0,2018,,,,
10000,Opel,Zafira,Gasoline,Manual,Used,19800,140.0,2018,,,,
7200,Opel,Mokka,Gasoline,Automatic,Used,19800,140.0,2018,,,,
20612,MINI,One Cabrio,Gasoline,Manual,Used,19830,102.0,2018,,,,
45850,Toyota,Avensis,Gasoline,Automatic,Used,19880,147.0,2018,,,,
30018,MINI,One Cabrio,Gasoline,Manual,Used,19930,102.0,2018,,,,
45000,MINI,One Cabrio,Gasoline,Manual,Used,19930,102.0,2018,,,,
25803,MINI,One Cabrio,Gasoline,Manual,Used,19960,102.0,2018,,,,
14900,Opel,Insignia,Gasoline,Manual,Used,19990,165.0,2018,,,,
4500,Opel,Insignia,Gasoline,Manual,Used,19990,165.0,2018,,,,
60000,Mazda,6,Diesel,Automatic,Used,22999,184.0,2019,,,,
8080,Opel,Grandland X,Gasoline,Manual,Used,23550,131.0,2019,,,,
4500,Opel,Grandland X,Gasoline,Automatic,Used,23800,131.0,2019,,,,
9852,Opel,Mokka,Gasoline,Automatic,Demonstration,24450,140.0,2019,,,,
6484,Toyota,Prius,Electric/Gasoline,Automatic,Used,24500,122.0,2019,,,,
2133,Skoda,Scala,Gasoline,Automatic,Used,24600,150.0,2019,,,,
51300,Opel,Insignia,Diesel,Automatic,Used,24980,170.0,2019,,,,
28680,SEAT,Ateca,Gasoline,Automatic,Used,25480,150.0,2019,,,,
80304,Toyota,GT86,Gasoline,Automatic,Used,25990,200.0,2019,,,,
33636,Toyota,RAV 4,Gasoline,Manual,Used,26370,175.0,2019,,,,
22044,Toyota,Corolla,Electric/Gasoline,Automatic,Used,26400,184.0,2019,,,,
8364,Mazda,CX-5,Diesel,Automatic,Used,26900,150.0,2019,,,,
9485,Mazda,6,Gasoline,Automatic,Used,27400,194.0,2019,,,,
6200,Mazda,CX-5,Diesel,Automatic,Demonstration,37990,184.0,2021,,,,
2500,Skoda,Karoq,Gasoline,Automatic,Demonstration,38249,190.0,2021,,,,
101,Nissan,Navara,Diesel,Automatic,Employee's car,39980,190.0,2021,,,,
101,Nissan,Navara,Diesel,Automatic,Pre-registered,39980,190.0,2021,,,,
3000,Skoda,Kodiaq,Diesel,Automatic,Demonstration,41820,200.0,2021,,,,
1,Skoda,Octavia,Gasoline,Automatic,Demonstration,44470,245.0,2021,,,,
1,SEAT,Leon,Electric/Gasoline,Automatic,Used,45990,245.0,2021,,,,
4999,Skoda,Superb,Diesel,Automatic,Demonstration,45990,200.0,2021,,,,
2545,SEAT,Tarraco,Electric/Gasoline,Automatic,Used,46990,245.0,2021,,,,
2184,Land,Rover Range Rover Evoque,Diesel,Automatic,Demonstration,46999,179.0,2021,,,,
80000,MINI,One,Gasoline,Manual,Used,6000,75.0,2011,,,,
235606,Opel,Zafira,Diesel,Manual,Used,6099,125.0,2011,,,,
146400,Renault,Grand Scenic,Gasoline,Manual,Used,6100,131.0,2011,,,,
178000,Mazda,5,Gasoline,Manual,Used,6299,150.0,2011,,,,
91000,Opel,Meriva,Gasoline,Manual,Used,6349,120.0,2011,,,,
45232,Suzuki,Swift,Gasoline,Automatic,Used,6390,94.0,2011,,,,
150000,Opel,Insignia,Diesel,Manual,Used,6390,131.0,2011,,,,
154000,Opel,Insignia,Diesel,Manual,Used,6399,131.0,2011,,,,
49000,Citroen,C4,Gasoline,Manual,Used,6400,95.0,2011,,,,
65300,Renault,Scenic,Gasoline,Manual,Used,6440,110.0,2011,,,,
181662,Opel,Zafira,Gasoline,Manual,Used,6950,116.0,2012,,,,
98000,Renault,Grand Scenic,Diesel,Automatic,Used,6950,110.0,2012,,,,
98000,Renault,Scenic,Diesel,Automatic,Used,6950,110.0,2012,,,,
144000,Opel,Astra,Gasoline,Manual,Used,6950,179.0,2012,,,,
120850,Toyota,Verso-S,Gasoline,Manual,Used,6990,99.0,2012,,,,
59129,smart,forTwo,Gasoline,Automatic,Used,6990,71.0,2012,,,,
73190,SEAT,Ibiza,Gasoline,Manual,Used,6990,105.0,2012,,,,
33400,Skoda,Fabia,Gasoline,Manual,Used,6990,86.0,2012,,,,
